Reservation-id,Reservation_Status
60720276,2
17163674,1
72936496,1
54626390,2
34419765,2
17888117,1
60864650,2
23042887,2
66433974,2
666132,2
59215945,1
32605634,2
30936101,3
39784316,2
33625952,2
11936177,2
65030844,1
97446206,3
86595261,2
38737039,2
70852148,2
80389421,2
36706344,2
29936957,3
27172170,3
74459820,2
51087244,2
66027714,3
85208762,3
51785456,1
32722328,3
53737487,3
80639834,3
68245487,1
45713644,1
49937267,1
78411646,3
72897675,2
33842057,2
12702180,1
38717177,2
89433940,3
54021904,2
69967622,2
60291591,1
84433888,2
15702164,2
76065213,3
39521489,2
5998494,2
41320514,2
75834254,2
59628430,3
28673384,3
4369827,1
29257603,2
84946359,2
70876117,3
21456165,1
54804465,1
73843827,1
54150702,1
98786540,2
11766725,2
77808399,2
65907427,1
41854541,1
74896913,2
48296501,2
11020388,2
19072516,2
12418634,1
96392114,2
70232648,2
75735531,3
69175215,2
47877428,3
30357650,3
68627965,2
15521597,2
19376527,3
84105893,2
74018757,2
95410517,1
16062235,2
94655044,2
94502519,3
4385357,2
96557505,3
19461767,2
47535626,2
65285406,2
48190646,1
28069446,2
49236600,1
9369840,2
72920145,3
89827902,1
56418668,2
83778742,2
26336774,2
46617747,2
37919284,1
24679238,2
95040271,3
3876164,3
99385590,2
72598452,2
38785514,1
8257569,3
71389331,2
76261387,3
16719556,3
32663506,3
90257774,3
23296133,3
23809941,1
5217889,3
95524050,1
36926571,2
71067545,2
53353292,1
96189027,2
37164880,3
59214795,2
24336138,2
75351540,2
15899310,2
72560627,1
53050317,1
25417262,1
91739069,2
54360132,2
90654567,3
19029978,1
11189790,3
47205081,3
91546337,3
48826872,2
29043136,2
47965107,2
64278704,2
17985203,3
12983207,3
29373373,3
36687931,3
81459626,3
27108493,1
71111440,1
88803149,1
84723394,3
53732246,3
31004904,3
7517295,3
53894059,2
55552644,3
57420976,1
40399457,3
54607373,1
11044554,3
89259368,2
68684345,2
88268647,1
24760448,3
46171023,2
2870792,1
30677082,3
15540089,1
73757245,2
1462177,1
18793172,2
83963841,3
66313022,3
85009039,2
51880016,2
16414600,2
4928450,3
5176461,1
19719003,3
74421482,1
68052061,2
80511705,1
83868873,2
31874437,2
66532704,2
5602531,1
33524206,3
33562366,3
43782499,2
22961342,1
1941539,1
85598872,1
60726824,2
66946104,1
22044835,1
48299101,2
75539291,1
28337143,3
42237261,3
51245683,2
71353816,2
70307748,3
34931226,2
32634125,2
1680848,3
7153963,1
47079899,3
54604267,3
5161606,2
24585612,2
45416884,3
59234068,2
30671382,3
37913197,3
63125443,2
62730966,3
99074318,2
64157734,2
82580400,3
74777460,3
34959687,2
3697070,3
37974333,2
52527664,2
78007563,1
24493315,1
1817674,2
88210355,3
46572024,3
8178372,2
86723970,1
40426530,2
48070965,3
94274354,1
51119810,3
48434972,1
4635676,2
9897969,2
29897604,3
70464681,1
27707783,1
67851211,2
22100032,2
81871701,3
74459603,2
78061498,3
30487379,2
49624866,2
84566653,3
3981304,2
71821319,3
41811970,2
72473363,2
16773311,2
58747197,1
2702381,2
71370007,1
88510220,2
18890240,2
74665912,3
35787620,2
41768326,3
25425435,2
26302860,3
79440276,2
75379447,2
50589132,2
66286173,3
25918619,3
3445810,3
50912194,2
29642533,2
14926974,3
3570329,1
31220447,1
4740795,2
9401922,2
51697178,1
94610318,2
65499556,2
25508651,2
59412156,1
63365535,2
27600896,1
63494858,3
83635828,2
39562102,2
48355423,2
6640212,1
50916685,2
80050598,2
89605726,3
89469436,1
85611729,1
71951116,1
11102949,1
23910849,3
86405278,1
43508845,2
36008287,3
58474241,1
30992036,2
3381629,2
60974504,2
86890539,2
43252131,3
13788744,2
52978650,2
4126993,2
59852160,3
70040292,2
31657072,1
96054174,3
98420696,2
37537421,1
6959951,2
51755164,2
73363323,2
84578425,2
80382754,2
89084501,2
81274869,1
21226601,3
80068679,2
96777385,2
8367520,1
58072708,1
13035485,3
75445816,2
36916427,2
80090733,3
59199131,2
52596495,2
9774120,3
81218997,3
63282371,1
59173240,2
186125,2
51595601,2
77569219,3
60531413,1
81392307,3
29087191,2
59808995,1
2200518,2
99888563,2
80219201,2
49721439,2
24081224,1
46121841,2
18250069,1
99905172,2
62280129,3
25776927,1
39454110,2
13360211,3
20532064,2
14473251,1
57266982,2
76697136,3
40767053,3
98954632,2
18694988,2
92868429,2
11144497,2
88569138,3
19960444,3
95154018,2
49476623,2
46144044,2
32347516,2
80636028,1
92497841,1
5184799,2
57614078,1
14150361,2
69042216,1
86752187,3
49842238,3
8276030,3
37469047,3
62004859,1
55515230,1
43072489,2
44924943,1
62261958,3
41326756,2
20039399,1
60605373,2
87063273,3
71759766,1
96846708,1
39233813,1
83398094,2
9655112,3
31092305,2
39877179,2
12089662,2
59122953,2
46618816,2
42853926,3
72235675,2
28342372,1
2815533,3
13062357,3
26212169,3
5912682,1
12734176,1
30148943,3
3194897,1
73185827,3
9922907,2
78711892,3
28346453,3
87707894,3
35237677,2
19225461,1
47087290,1
59949960,2
64813798,3
31862258,3
61384021,2
6796948,3
90334379,3
8269226,3
93140904,3
29696923,1
15050106,2
42053795,3
68294374,2
53321090,2
55020080,2
68460999,2
82148753,2
55538956,1
17754537,2
85735467,3
29320052,3
80963163,1
15647482,1
15119942,2
91914498,2
88124253,2
24407668,2
92644147,2
2360207,2
91027552,2
3664743,3
79679448,2
9519744,3
33271530,2
2544880,3
95039718,2
48523432,3
18222766,2
69875909,3
30530030,3
32690721,3
11340975,2
30132542,3
32318078,1
28764250,1
28259369,2
37811338,1
68365793,1
35754658,2
13156945,3
21310826,1
34734405,2
33700559,2
85430270,2
96969433,2
69954847,2
12135570,1
19785165,3
83079751,3
87928771,3
66718392,2
59276431,1
97680763,3
58652494,2
95665543,1
22706120,2
57487505,2
30502017,2
42521411,3
60237110,2
50401689,2
78474969,3
46144692,2
52783785,3
36340873,1
18551611,3
36658402,2
13044527,3
43156893,3
98391336,2
23546891,2
71707402,1
46003951,2
57957624,2
1679946,2
88167050,1
46497052,2
49515482,3
57696405,1
26167096,1
87216102,2
61525705,1
86301234,3
84289038,2
33952573,2
31533062,2
71964805,1
96564026,2
39007247,2
96175595,1
47497599,1
2779401,2
36486669,1
54636889,2
270739,3
84707642,3
26828492,2
46191018,2
73585217,1
88688437,2
38740299,2
21624794,3
90396970,2
6159749,2
79025173,1
56199920,2
2419621,2
24375047,1
78830846,3
57895353,2
98011948,3
57751678,2
28337106,2
8538143,2
32578242,2
7089432,1
54664487,2
58420277,3
14047601,3
74180798,2
8051736,1
83463363,2
24080952,2
64668984,2
90485905,1
62971454,1
91055582,2
87611063,2
95465145,2
16593694,2
88167854,1
39779838,2
35309774,3
55563615,1
3825093,3
97200646,2
69075868,2
5445605,2
59512426,3
9876890,2
25255256,1
71205723,2
26323134,3
46934932,2
59891372,1
37427197,3
75572859,2
20535113,2
86478908,3
67482233,3
74894134,3
79084011,3
28424019,2
76778136,1
29303076,3
35561690,3
63902824,2
98902255,3
21304533,1
29106978,1
9789669,3
70727545,2
80032625,3
75269874,1
347816,2
52766513,1
1661441,2
32536540,2
88317253,1
99432892,2
45082579,1
92826249,1
41289684,3
91499337,1
26825546,3
61403242,1
35520018,3
60947957,2
55151182,3
29934925,3
13560339,2
88231492,3
40455895,1
46711388,2
58642627,3
27423966,2
92975959,1
30579318,1
3274930,2
41768852,2
91337862,1
20733901,3
12208504,3
54209570,2
8310017,1
90097684,1
13616301,2
68723071,3
53999438,1
9957677,1
91882555,1
42182931,1
70865662,2
37861481,2
55182533,2
36974072,2
24329416,3
19313619,3
49344884,3
82339005,3
59127817,3
35223263,2
69504479,2
23206563,2
92906933,3
4354447,1
3879506,1
75723038,2
37951565,2
40694485,2
80043776,2
76098007,2
16062017,2
5528996,3
80370320,3
98051676,2
24176439,1
82707583,3
92310017,3
79312995,2
80965288,3
58376144,2
9641360,1
8403750,3
81678,2
17988084,3
68846006,2
16418699,1
3010614,2
33349350,3
47925466,3
49777120,2
38347130,2
43313459,3
56691236,2
41900837,2
8661790,3
81361048,2
75748204,1
42823975,2
29184390,2
29593077,3
75579638,2
48465854,3
84111173,2
92233317,3
58208062,2
70645370,2
49052791,3
29458063,1
84230988,2
10166775,1
59470907,3
51317943,3
81989231,1
82024238,1
40633245,3
75960220,2
5362475,2
51538566,2
4518196,2
70895504,2
45030976,2
93617561,3
14645675,1
87407504,2
3780289,1
15781542,2
97616455,2
70804354,3
45160878,1
54552786,2
17632027,3
84079849,2
21824644,2
57875793,2
56185944,2
32167088,3
44221051,1
13826520,2
46670998,3
64289216,2
13359234,1
74151871,3
52322607,1
5357530,3
40252696,1
23936758,2
9774315,3
5463608,2
34567776,1
77961604,2
89301570,3
49924744,1
40180588,2
44131930,3
12432163,1
96014648,1
83809325,3
62042936,2
86142531,1
90668370,2
32259435,1
67145022,1
31919708,2
40515443,3
35774455,2
31891893,1
29898311,2
30664442,3
52437505,1
84445284,3
69515849,3
59020640,3
53392793,1
36350481,2
55932464,2
86379722,2
52761186,2
50053556,2
65417282,1
64112281,2
83376702,1
63775581,2
58981259,2
80043068,1
85742659,1
58855928,2
38971443,2
12132975,2
13564349,1
73440738,2
48400737,2
20209050,2
99768059,3
44634095,3
71041144,2
33706540,1
8343209,1
67706425,2
96411439,3
78152393,2
58022034,2
9276907,2
42655220,2
60156416,3
56832957,3
34645568,3
82233568,3
14040381,1
82457164,2
78386222,3
52140827,1
99504386,2
32122798,1
94507004,2
72273997,3
8044746,3
24666943,3
91406313,2
6897059,1
71267014,3
86353990,2
9680626,1
87981107,3
42021313,2
33664109,2
7436914,2
29082910,2
40971164,1
31750933,3
74211924,1
23862781,2
31657046,1
13008289,2
8821462,3
46653198,2
60153298,1
76924789,3
51970988,3
90976697,2
1605307,3
89483523,3
48499597,2
6115177,1
85270953,2
15430940,2
11768202,3
12276541,1
6035399,2
3107199,2
68552003,3
53044314,2
33847831,1
25686256,1
16811925,3
90444684,2
21328137,2
55657421,3
69548174,2
59517535,2
29646730,1
61982616,3
47733605,2
58176078,1
23433272,1
92037183,2
16992131,1
6921689,2
33759473,3
10633461,1
96872439,3
60596219,3
78025067,1
50037536,3
24132975,3
24000268,1
46910023,1
94529553,1
28097978,3
78172612,2
39218516,2
41416231,1
96023233,3
77595169,2
61928075,1
71376557,1
2046379,3
42892740,3
95159841,2
68942111,3
14300922,2
38678906,3
11447807,2
41468943,2
70128613,1
37262923,2
36881920,3
22029711,3
8890349,3
97219524,1
45862523,3
63320405,2
74526560,3
96125366,2
58500708,3
33488678,1
12461550,3
89400642,1
67297100,2
44740965,2
170262,2
18256489,2
2772481,3
46694670,2
89737750,3
34953220,3
53742626,3
73718478,1
28425796,1
77230004,3
75956394,1
40461769,2
36929721,3
76124541,3
35070827,1
42512939,1
85539756,3
33231743,1
1091785,2
3075322,2
65986979,3
70052538,2
49935952,3
73472197,2
24463258,2
64308761,2
69636439,2
94909263,2
62123939,3
95161963,2
70594924,2
71170113,2
15525190,2
64699400,2
16724226,1
98744420,2
34803919,3
64183006,3
15975682,2
52975308,3
28532716,3
59747859,2
29385574,1
56084322,3
35824430,2
99963374,2
21192670,3
45349612,3
48957874,1
27360299,2
13194965,2
81143013,2
54395889,3
18489222,3
20435071,2
12398220,3
41212022,2
32333069,2
94535097,1
72372404,1
73417691,2
75305032,3
28997148,3
25841461,2
26030337,2
1953580,1
13524818,3
11815684,2
97540030,1
23452576,1
57635980,1
11556825,2
37361776,2
90111343,3
11115920,2
51711788,2
98114130,3
73958176,1
96231171,2
94396305,2
84982938,1
8508585,2
28036578,2
32231749,3
99780059,3
5359620,1
59912200,3
20907283,3
83396143,3
32399099,1
60848898,3
89394532,3
82321085,1
44045426,2
55559192,3
95672372,2
27103927,3
20374345,2
67550852,2
27674334,3
28080051,2
21483726,1
93554846,2
29084390,2
45575408,1
32348035,2
15284459,1
14045823,2
93246235,2
69266901,3
53140144,2
30031759,3
41419594,1
43323817,2
94035554,3
70484443,2
38866584,2
73743436,1
85987662,2
49478694,2
34908703,3
16174593,1
87844313,2
19699415,2
31807054,3
79732402,2
6411393,3
76709241,3
68056564,3
51155164,2
50762463,1
63169191,3
49703830,1
32169144,2
25791519,3
27006175,3
45875655,3
51048181,2
54946262,2
63845366,2
10917183,3
69111446,3
76394626,3
54281580,2
22086444,3
38782532,2
64967382,2
18608105,3
66857055,2
86269490,1
42287466,2
49736975,2
39533911,2
91280158,3
84338448,2
63039621,2
99458209,2
89397298,3
78641429,3
23419208,1
27991318,2
25472189,1
74696609,1
50285280,3
77318122,2
45980076,2
47217794,3
17717070,1
16502953,2
92452276,1
3598365,3
26647318,2
51559934,2
23824685,2
97949775,2
91887206,2
24042158,1
66543081,2
34060298,1
77755399,2
40693363,2
8154649,3
64839692,1
15547118,3
38501450,2
75669488,1
60677854,3
20178890,2
34614769,1
75090181,2
79029706,2
81508680,1
58069469,3
44916218,1
1685459,2
20733781,2
65680484,3
6867161,2
24027080,2
4218270,2
9466328,2
79025791,1
71187328,3
23312836,3
36715747,3
33879061,3
9499749,2
56491901,1
1387127,3
38074307,3
76952916,2
20157067,3
98016574,1
41061702,1
50766719,2
30199788,2
65016126,2
16011475,1
32985246,2
44464301,2
56958344,2
56410826,2
92345513,2
82982243,1
51269573,3
28364505,3
65380214,1
98072299,3
10320378,1
2932650,3
23585742,2
36074136,1
64760882,2
51593155,2
55445779,1
35009895,3
68418686,2
65599582,3
25820175,2
68035229,2
28833166,3
41425341,2
58311738,2
83757012,2
60615184,1
22481240,2
79570796,1
4361111,1
63142605,2
80585790,2
37060437,2
93048459,3
24981388,3
95622814,2
67621432,2
59723061,3
78603381,1
48632769,1
74287338,2
41781762,2
17128844,3
84792555,1
51355895,2
36581126,2
66794149,3
99788805,2
77563290,2
79597646,2
51413984,2
35156122,1
51808526,3
17099110,1
52850356,3
90651507,2
11087668,1
63240558,1
81881111,2
88133496,3
35455640,2
54755996,3
33080564,2
91606818,3
12513368,2
91065750,2
73254301,2
30370834,1
70064566,3
49167094,3
21265207,2
77480351,3
59991115,2
27550361,2
5501043,2
93422710,2
74469490,1
14633382,3
29425643,1
48596865,3
82490494,2
43807016,2
33326092,1
46287493,2
19937784,2
84097363,2
51978997,2
6297590,2
54975055,3
79449892,3
84170863,2
31766860,3
1943781,2
15949285,1
21018214,3
91848348,1
36357383,2
93392955,1
68720576,1
39840385,3
43103689,3
86020479,2
79391984,2
22491516,1
77035494,2
60903382,2
82835414,1
30226496,3
96368907,2
3315865,2
78803291,2
43720485,3
28950822,2
59838276,2
14453687,1
26062343,2
22859707,3
21117101,3
68605119,1
86606491,3
42095382,1
88229451,2
77036161,1
8112723,2
97510716,3
22022550,2
69339655,2
76349716,2
41752413,1
52184197,2
69081704,1
90974885,2
79609213,2
4084538,3
69868771,2
47661210,1
52159614,1
8873500,2
93141583,2
34278659,1
69096534,3
78443530,3
601991,3
91153188,1
9325107,2
74225841,1
11123497,1
65684315,2
61133840,3
24760804,2
33738828,1
75391182,3
48709086,1
45008962,2
77890169,3
51893040,3
71288086,3
32673115,3
80144574,2
18578857,2
74478347,1
42160069,2
61118540,1
84586800,2
52997661,2
96000957,3
14236935,1
71888519,2
43508015,2
12710778,3
55683065,2
85890024,2
69267026,1
52842269,1
73885607,2
91198223,1
49360363,2
92643227,3
60483772,2
2826441,3
74252225,2
81359973,2
24636333,2
71448679,2
64301882,3
84054071,2
45725789,2
54949929,2
11011648,2
80963200,1
90956049,2
58219835,2
98151078,1
77564925,3
97074277,3
69798043,1
10389848,3
7953226,1
33603221,2
96550777,2
48052058,3
70105896,2
6236224,2
50564676,3
89506805,2
22492930,2
52883889,2
87784488,1
16632029,2
63564229,3
10368590,2
10077780,1
20823899,3
50038244,1
37795428,2
76797489,1
86446676,3
25994934,1
2880443,3
77053284,3
54353735,2
3041935,3
28834837,2
79436965,2
42517913,3
12897286,2
12279628,3
98691347,1
40692062,3
8328650,3
29493580,1
4302872,1
22721969,2
67863005,2
5465507,2
28215712,3
88662052,2
85784851,3
90259023,2
66917097,2
46927414,3
79003992,1
43589330,3
69579496,2
17697235,3
67048042,3
54720311,1
82179464,3
22078718,2
17251081,2
14776869,2
90647344,2
67360986,3
57321565,3
10189754,2
67528158,2
87725424,3
25764511,2
91619239,1
37487796,1
35974817,3
55415333,2
83833680,3
34867391,2
93083297,2
31322959,2
42020599,2
89573753,1
21660813,3
64689995,3
65480655,2
32884564,1
64549785,3
48234016,1
14975639,3
87702988,3
63474607,2
70182335,2
44250838,2
45771986,2
94745006,2
8750847,2
86481108,1
15562439,2
14513938,2
27264089,1
82791862,3
52558030,2
66535810,3
277642,1
93001863,1
63825297,2
24360138,3
74953228,1
46154080,3
9832346,2
67195129,3
32161363,2
65938569,2
38089739,3
68541604,1
77772641,3
4375391,2
90657517,3
54100615,2
56969143,1
75741596,1
41174679,2
16886464,2
18666088,3
54333731,2
15889025,3
71160973,2
94148846,1
32454337,3
76322952,2
15382008,1
40302364,2
98866681,1
24007914,2
17918752,1
66821869,3
60224010,3
17682658,3
58490124,2
1555072,1
12589360,2
85974855,2
21627230,2
88032467,1
81084120,3
17930712,3
56830669,2
64697940,1
11502555,2
10267337,1
23546054,2
92780633,3
43176906,2
36024696,1
81701168,2
19537665,2
95446220,3
74293588,1
94529955,3
58798033,2
63865731,2
91284312,2
23299874,2
83322822,3
79904602,2
74244681,2
46693728,1
60498359,3
67611314,1
59871565,3
69567130,1
65851096,2
25877752,2
74419226,3
77705844,2
32676822,1
23129452,2
8692720,2
59872516,1
16942238,1
79544507,2
15983429,1
63121887,2
1967914,2
62592693,2
41656118,1
82939885,1
86302552,1
81174351,2
34237764,3
98544207,1
97535904,2
31000175,2
66931336,2
85382769,1
14749234,1
18783261,3
82834834,2
88078115,2
36602622,2
85756898,3
80082187,1
58662402,2
59321302,1
36934613,1
35191970,2
88607875,3
57815204,1
62696039,1
30118505,3
81148572,3
56176771,2
74247749,1
46895031,1
97889068,2
10812243,2
14039467,2
66678320,2
5779776,2
61116273,2
88153458,1
77586745,2
48135661,2
84970817,3
52577695,2
24140636,2
71536623,2
2799133,1
9610536,2
36798291,2
26150560,1
52993365,1
23665263,3
33127196,2
78080799,1
48015981,3
58767893,2
53950140,2
81120471,2
72507047,2
31581735,2
45795062,1
54142083,1
25861312,2
60953696,2
36573525,1
39671251,1
56616808,1
63407075,2
41544376,3
44910548,2
28676961,2
69222305,2
96377889,1
73975676,3
8676478,2
45910206,3
12303537,1
15788948,2
26885156,2
69893964,3
12903539,2
97347506,2
74208048,2
60585095,2
33972372,2
84566711,3
71548364,3
22202620,2
20448920,2
23189921,2
56213975,2
59228619,1
18016188,2
7040062,2
44502182,3
70638927,2
35708047,2
1170383,2
77899270,1
40843503,2
62026691,3
14378064,2
98127081,1
15795355,2
57321214,2
36350903,1
26288393,1
32699180,2
20453306,3
23179237,2
89545526,3
8040376,2
35282149,2
56974171,3
88887441,1
25682177,3
87277430,1
77219808,3
40486108,3
28169827,2
96524941,2
48599614,3
94459240,3
38792306,2
19657360,3
6826517,1
73217991,3
68732894,3
93521831,2
5922414,2
52289043,3
92845410,2
41077345,1
88420049,1
9415719,2
31928314,2
29595879,3
38433129,2
96638982,2
22853024,2
65379771,3
11325131,3
32517693,3
20387403,1
7642542,2
364943,2
85857604,3
57471522,1
27605390,1
8467660,2
15480493,2
83517929,2
59757804,3
29524470,3
98273609,3
46140550,3
96703306,2
37360622,2
93588746,1
58359114,2
91928761,2
72841948,2
77883978,2
74138576,1
87503053,3
88792349,2
599214,2
72504909,3
59482929,3
77732096,2
70164529,1
84358496,1
97734194,2
40184631,1
26483968,1
24599069,3
60520197,3
57904332,2
24226353,1
42773100,2
3814708,1
13917384,2
72119075,2
83011565,3
50448485,1
94850185,1
95309953,1
84964214,3
20229941,2
74560625,1
92416157,3
10254346,2
23421091,3
97443733,3
19945229,1
85484083,2
57389023,3
25701353,2
13024554,3
40023315,1
42514040,1
45774870,3
63204078,3
49879463,2
59792563,3
54213805,2
60849144,2
25466810,2
35339650,2
16106254,2
42692820,3
4200633,1
2313815,2
58759707,2
61585463,3
95814624,2
58684535,3
93217908,2
81938801,2
75657101,2
41548858,3
70627269,1
65601723,3
24961883,2
19349186,1
50437405,2
14057680,1
26683479,3
26973950,2
29006412,3
46285920,2
17880925,2
13892749,2
74971618,2
13640099,2
6964297,3
2748409,2
17288153,2
98209447,2
91889766,2
99656767,2
5375362,1
71090110,1
77199996,3
19469053,2
53207109,2
4120239,3
96176164,2
79962843,1
61490261,1
48383185,1
76600577,2
14627738,3
98110449,3
83778673,1
94299627,3
78436081,2
56146153,2
98454933,3
34694521,1
98201214,1
15829463,2
13272507,2
76251993,1
89853617,1
62730924,1
94560080,2
50005999,2
32325645,2
50171942,2
35443354,3
35270811,3
64853709,3
11199287,2
2575250,3
41648663,2
70219402,3
65957289,2
12203470,1
85579112,1
11889016,1
16468511,3
1167387,2
11339812,3
7920872,1
48741448,3
30223353,1
15610275,1
1810553,2
53047613,1
48607136,1
73331087,2
24183909,2
41152853,3
24604581,3
75105317,2
38109881,3
60576794,2
77372808,2
28784463,3
23542709,2
95097963,2
90062539,2
9245676,2
57160323,3
86980475,2
74758107,2
68976923,1
93124907,2
91419848,2
56031245,2
84006113,2
13662184,3
11802223,1
82992616,3
7558708,2
46081142,2
64649150,3
22202555,2
54050794,1
69378215,1
85352780,2
31526436,1
42095357,2
89633217,1
22749051,2
25004977,2
44480495,2
2188279,2
40954540,1
85338934,3
53041063,3
63757474,3
55143777,2
36522129,3
23638110,2
39232043,2
76680422,3
6222803,1
42680425,2
15904978,3
80135676,1
10399724,1
72355711,1
10459406,3
74163737,3
71558209,2
5044049,2
46682599,2
35918456,3
3579474,2
44420917,1
99813528,3
51896528,1
16362752,2
77179406,2
81586941,2
467884,1
61637513,3
99852657,1
1148423,2
98114435,3
97195074,2
21159591,2
21909264,2
99862908,1
76710382,1
52268167,1
16474252,1
70690714,3
30017615,3
86976953,1
88308056,3
50917667,3
17461771,2
83283381,2
75857220,3
76694526,2
89325181,2
26077249,2
28157668,3
21195456,2
11460475,2
63168632,2
95565122,3
57425482,2
69209749,2
5307468,2
58093414,2
55680589,3
27999663,2
39101494,2
66949306,3
84219671,3
39993085,1
89738311,2
30027962,2
91731808,1
89947218,2
58113980,3
6854770,2
53201358,2
34436649,2
81874766,2
47178282,1
57337146,2
90936664,3
44204207,2
77456482,2
54320792,1
51127166,2
94854737,1
93307776,2
90684258,2
77529918,3
49783235,1
68485953,1
93597251,2
33298030,2
3494446,3
94804906,3
61270823,2
5007859,2
8010241,2
62481790,2
22835093,3
72639617,1
41370068,3
1249796,2
10147080,3
79085913,3
2753916,3
42690957,2
4149049,2
33385493,3
25770218,3
95240894,2
8595533,3
85468719,3
87121707,2
37138963,3
47888935,3
64504529,1
95235623,2
74132398,1
43374264,2
16334171,2
92821868,3
10772755,1
53562206,2
47451445,2
66890132,2
17478828,3
17123905,2
17483904,2
83554669,2
85524948,3
64583800,2
29264148,1
44691064,2
39116372,1
41709663,1
75781077,2
82349888,3
79607508,2
47488440,2
10867215,2
39613499,2
18450757,3
12759662,1
69922907,1
64718347,1
59982199,2
51826076,3
837324,1
55272919,2
97495395,3
692792,3
53450026,1
81824830,1
1350546,1
12347970,3
80676221,2
34835499,1
57227609,2
21837670,2
61046063,2
33513356,2
74078683,2
86231027,1
82330162,3
13361636,2
66620608,2
64179278,3
72253281,1
80930146,2
81943652,1
76966,2
65080382,3
23588989,2
29220509,3
26722895,3
38025635,1
92007217,3
78675278,3
25628403,3
95629724,2
28120091,2
39110574,1
5496554,2
59004046,2
65838682,2
14474101,3
